,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,movie id,movie title,release date,video release date,IMDb URL,unknown,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,Summary,Cast,Director,Rating,Runtime,No. of ratings,YT-Trailer ID
38,38,38,38,39,Strange Days (1995),01-Jan-95,,https://www.imdb.com/title/tt0114558/,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"In 1999, Los Angeles is racial war zone with the army and LSPD and SWAT officers fighting Afro-American people. The former cop Lenny Nero is a dealer of illegal recording in CDs that gives the memories and sensations of the recorder to the user. He buys the recordings from the supplier Tick; he misses his former mistress Faith, who was a hooker and now is a singer; his best friend is the private eye Max Peltier and the limousine driver Lornette 'Mace' Mason, who has unrequited love for him. Two days before the turn of the century, the black rapper Jeriko One is murdered. The hooker Iris seeks Lenny out but there is an incident and they do not talk to each other. However she drops a recording into Lenny's car while he unsuccessfully tries to meet Faith at a night-club. However her boyfriend Philo Gant does not let them talk. When Lenny learns that Iris was sadistically raped and killed, he gets involved in a sick scheme and discovers dirty hidden secrets. —Claudio Carvalho, Rio de Janeiro, Brazil",Ralph Fiennes|Angela Bassett|Juliette Lewis|Tom Sizemore|Michael Wincott,Kathryn Bigelow,7.2,145.0,70K,txG9rOW8Jx0
39,39,39,39,40,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",01-Jan-95,,https://www.imdb.com/title/tt0114682/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"After jointly winning a local Drag Queen pageant in New York City, Noxeema Jackson (Wesley Snipes) and Vida Boheme (Patrick Swayze) win the right and are given the round trip airfare to compete in the Drag Queen of America pageant in Hollywood, California. Noxeema sees herself as the next Dorothy Dandridge, who bucked the trend of most black American movie actresses of her time by never playing the slave house maid. Vida's style reflects her past of growing up in upper class suburban Pennsylvania. One of their fellow New York City contestants, Chi-Chi Rodriguez (John Leguizamo), is a straight-talking, but naive and inexperienced Drag Queen. Seeing that Chi-Chi needs some Drag Queen confidence (despite her bravada), Vida and a reluctant Noxeema decide to cash in their plane tickets and buy an older model Cadillac convertible and drive to Hollywood with Chi-Chi. Their drive takes them through much of the country where alternate lifestyles are less tolerated than they may be in New York City or Los Angeles. The three have an extended stay in small town Snydersville, where their car breaks down. If they ever make it out of Snydersville, they may be the better for their stay by learning more about themselves while dealing with the issues of town residents and spending more time together. Their stay is made even more precarious when they find out that Sheriff Dollard (Chris Penn), a homophobic, racist, and sexist highway Sheriff with whom they had an earlier encounter, is on their tail. —Huggo",Wesley Snipes|Patrick Swayze|John Leguizamo|Stockard Channing|Blythe Danner,Beeban Kidron,6.6,109.0,31K,duJbr9rkuRM
40,40,40,40,41,Billy Madison (1995),01-Jan-95,,https://www.imdb.com/title/tt0112508/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Billy Madison is a 27 year-old man whose father Brian is the head of a major hotel chain. Even though he is groomed to replace his father who is about to retire, Billy is extremely immature and unmotivated in life. When Brian considers making Eric Gordon (whom Billy despises) his new replacement, Billy decides to prove to his father that he is capable of taking over. He must repeat grade school all over again (2 weeks for each grade) in order to take over the hotel empire. The further Billy progresses, the more Eric tries to derail Billy. —Sam",Adam Sandler|Darren McGavin|Bridgette Wilson-Sampras|Bradley Whitford|Josh Mostel,Tamra Davis,6.4,89.0,137K,KIAzalQUui4
41,41,41,41,42,Clerks (1994),01-Jan-94,,https://www.imdb.com/title/tt0109445/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Dante Hicks is not having a good day. He clerks in a small convenience store and is told to come into work on his day off. Dante thinks life is a series of down endings and this day proves to be no different. He reads in the newspaper that his ex-girlfriend Caitlin is getting married. His present girlfriend reveals to have somewhat more experience with sex that he thought. His principal concerns are the hockey game he has that afternoon and the wake for a friend who died. His buddy Randal Graves works as a clerk in the video store next door and he hates his job as much as Dante hates his. —garykmcd,Brian O'Halloran|Jeff Anderson|Marilyn Ghigliotti|Lisa Spoonauer|Jason Mewes,Kevin Smith,7.7,92.0,217K,f8yqQkABBjY
42,42,42,42,43,Disclosure (1994),01-Jan-94,,https://www.imdb.com/title/tt0109635/,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"Tom Sanders is a manager at a computer company in Seattle. Happily married with children, Tom had big hopes for a promotion by his boss, but it goes to Meredith Johnson, Tom's seductive ex-girlfriend, instead. Somehow Tom takes it with a grain of salt, until a personal meeting turns into a seduction when Meredith decides to relive her sexual fantasy and pick up from where they left off. Tom refuses, making Meredith frustrated. Tom's only choice; to sue for sexual harassment. But everyone believes it was the other way around and his boss wants to transfer him to another division, forcing him to lose everything. Tom discovers not only is the system rigged against him, but Meredith's going to destroy his career, and bolster her own by blaming him for a serious error of judgment on her part. —Christopher Howell (Ckh87520@aol.com)",Michael Douglas|Demi Moore|Donald Sutherland|Caroline Goodall|Roma Maffia,Barry Levinson,6.1,128.0,49K,nSgvWixY-ZQ
43,43,43,43,44,Dolores Claiborne (1994),01-Jan-94,,https://www.imdb.com/title/tt0109642/,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"Instead of heading to Arizona for her next big story in what has been her illustrious career in her relatively young life, New York based investigative journalist Selena St. George heads to her hometown on a small island just off the coast of Jonesport, Maine upon receiving a fax from an anonymous sender that her mother, Dolores Claiborne, is the only suspect in what looks to be the murder of her wealthy employer of twenty-three years, Vera Donovan. Dolores, who reassumed her maiden name following the death of Selena's father, Joe St. George, started working as one of Vera's domestics upon her moving permanently into what used to be the Donovans' summer house after Jack Donovan's passing, Dolores ultimately moving into the Donovan house full time as her caregiver when Vera required 'round the clock care. Dolores' employment, which was solely to save money for Selena's education, was despite miserly and overly particular Vera only paying a pittance. Selena has been estranged from Dolores for fifteen years, when Selena went away to college at Vassar on a full scholarship, on Selena's belief not only that her mother killed her father when she was thirteen - the death ultimately ruled accidental - but the trauma she endured at the hands of townsfolk who believed the same in their often anonymous taunts. Selena still suffers emotionally from the trauma, she resorting to various means of self-medication. Detective John Mackey, who led the investigation, believed the same, this case the only blemish in his otherwise perfect career. He, leading the investigation into Vera's death, has seemingly had it in for Dolores for eighteen years, and already has it in his mind that if she could kill Joe, she could just as easily have killed Vera, with a strong underlying motive beyond the seemingly open dislike the two had for each other in their mutual name calling. As Dolores and Selena are forced to move back into what has largely been the closed-up St. George house for however long Selena will be staying on the island, old memories come back to haunt both of them, with the truth behind what happened eighteen years ago and thus what happened with Vera buried deep within those memories in the house. —Huggo",Kathy Bates|Jennifer Jason Leigh|Judy Parfitt|Christopher Plummer|David Strathairn,Taylor Hackford,7.4,132.0,42K,7rQxSlW3_2k
44,44,44,44,45,Eat Drink Man Woman (1994),01-Jan-94,,https://www.imdb.com/title/tt0111797/,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Eat Drink Man Woman is a classic tale of simmering frustrations and relationship woes as semi-retired Master Chef Chu shares his culinary skills and tends to his three unmarried daughters' respective emotional journeys. Jia-Jen is a chemistry teacher, Jia-Chien an airline executive and Jia-Ning works at a fast-food establishment. Together they help prepare and eat a sumptuously elaborate dinner each Sunday, a family tradition which allows for considerable insight into their lives and fuels the fire for each daughter to deal with the turmoil of new romantic challenges.",Sihung Lung|Yu-Wen Wang|Chien-Lien Wu|Kuei-Mei Yang|Sylvia Chang,Ang Lee,7.8,124.0,20K,ZoJnEh9tI7Q
45,45,45,45,46,Exotica (1994),01-Jan-94,,https://www.imdb.com/title/tt0109759/,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"This psychological thriller is true to its subjects as well as being complex, dynamic, and overly dramatic. How something so long ago, seemingly trivial, years later with more significant trauma, turns repressed emotions into a dysfunctional life and distorted thinking. This is all merged into a psychological menagerie that unfolds piece by piece to perfection. —benignjamin",Bruce Greenwood|Mia Kirshner|Don McKellar|Elias Koteas|Arsinée Khanjian,Atom Egoyan,7.1,103.0,19K,QU1EyAAvxS8
46,46,46,46,47,Ed Wood (1994),01-Jan-94,,https://www.imdb.com/title/tt0109707/,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Because of his eccentric habits and bafflingly strange films, director Edward D. Wood Jr. is a Hollywood outcast. Nevertheless, with the help of the formerly famous Bela Lugosi and a devoted cast and crew of show-business misfits who believe in Ed's off-kilter vision, the filmmaker is able to bring his oversize dreams to cinematic life. Despite a lack of critical or commercial success, Ed and his friends manage to create an oddly endearing series of extremely low-budget films. —Jwelch5742",Johnny Depp|Martin Landau|Sarah Jessica Parker|Patricia Arquette|Jeffrey Jones,Tim Burton,7.8,127.0,171K,awAJXAcvWsw
47,47,47,47,48,Hoop Dreams (1994),01-Jan-94,,https://www.imdb.com/title/tt0110057/,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"This documentary follows two young African-Americans through their high school years as they perfect their skills in basketball in the hopes of getting a college scholarship and eventually play in the NBA. Arthur Agee and William Gates both show great potential and are are actively recruited as they look to enter high school. They start off at the same high school but unable to pay an unexpected bill for tuition fees, Arthur has to withdraw and go to the local public high school. The film follows them through their four years of high school and their trials and tribulations: injuries, slumps and the never ending battle to maintain their grades. Through it all, their hoop dreams continue. —garykmcd",William Gates|Arthur Agee|Emma Gates|Curtis Gates|Sheila Agee,Steve James,8.3,170.0,26K,uf9Nq2ju0t0
48,48,48,48,49,I.Q. (1994),01-Jan-94,,https://www.imdb.com/title/tt0110099/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Ed Walters, an auto mechanic, falls for the intelligent and beautiful Catherine Boyd. It is love at first sight. There is however a problem: she's engaged to stuffy professor James Moreland. Fortunately, her uncle likes Ed, and he and his friends scheme to make her fall for Ed. The comedy in this movie stems from the fact that her uncle is none other than Albert Einstein, who's portrayed as a fun loving humble genius, as are his mischievous friends, Nathan, Kurt, and Boris. —Rob Hartill",Tim Robbins|Meg Ryan|Walter Matthau|Lou Jacobi|Gene Saks,Fred Schepisi,6.2,100.0,25K,OFlIZu9exco
49,49,49,49,50,Star Wars (1977),01-Jan-77,,http://us.imdb.com/M/title-exact?Star%20Wars%20(1977),0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,,,,,,,FDXmcZ1_D-o
50,50,50,50,51,Legends of the Fall (1994),01-Jan-94,,https://www.imdb.com/title/tt0110322/,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,"In early twentieth century Montana, Colonel William Ludlow (Sir Anthony Hopkins) lives in the wilderness with his sons, Tristan (Brad Pitt), Alfred (Aidan Quinn), and Samuel (Henry Thomas). Eventually, the unconventional, but close-knit, family encounters tragedy when Samuel is killed in World War I. Tristan and Alfred survive their tours of duty, but, soon after they return home, both men fall for Samuel's gorgeous fiancée, Susannah (Julia Ormond), and their intense rivalry begins to destroy the family. —Jwelch5742",Brad Pitt|Anthony Hopkins|Aidan Quinn|Julia Ormond|Henry Thomas,Edward Zwick,7.5,133.0,157K,2Mv1LeXTnJg
51,51,51,51,52,"Madness of King George, The (1994)",01-Jan-94,,https://www.imdb.com/title/tt0110428/,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Aging King George III of England (Sir Nigel Hawthorne) is exhibiting signs of madness, a problem little understood in 1788. As the monarch alternates between bouts of confusion and near-violent outbursts of temper, his hapless doctors attempt the ineffectual cures of the day. Meanwhile, Queen Charlotte (Dame Helen Mirren) and Prime Minister William Pitt the Younger (Julian Wadham) attempt to prevent the King's political enemies, led by the Prince of Wales (Rupert Everett), from usurping the throne. —Jwelch5742",Rupert Graves|Helen Mirren|Amanda Donohoe|Charlotte Curley|Peter Bride-Kirk,Nicholas Hytner,7.2,110.0,16K,fgZvg7SR_DE
52,52,52,52,53,Natural Born Killers (1994),01-Jan-94,,https://www.imdb.com/title/tt0110632/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Mickey Knox and Mallory Wilson aren't your typical lovers - after killing her abusive father, they go on a road trip where, every time they stop somewhere, they kill pretty well everyone around them. They do however leave one person alive at every shootout to tell the story and they soon become a media sensation thanks to sensationalized reporting. Told in a highly visual style. —garykmcd",Woody Harrelson|Juliette Lewis|Tom Sizemore|Rodney Dangerfield|Everett Quinton,Oliver Stone,7.3,118.0,225K,jzw9oFyKUH4
53,53,53,53,54,Outbreak (1995),01-Jan-95,,https://www.imdb.com/title/tt0114069/,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"Colonel Dr. Sam Daniels has just divorced his wife Robby Keough, who works at the CDC. Out of the blue, he is assigned by his superior General Billy Ford to investigate a lethal disease in an African village with his crew formed by the scientist Casey Schuler and Major Dr. Salt. They are impressed by the disease and Colonel Daniels reports to General Ford his findings afraid of contamination in the USA. However General Ford tells that the disease kills so fast that would never reach their country. However, an African smuggled monkey carrier of the disease is brought to USA and the customs employee Jimbo Scott unsuccessfully tries to sell the animal. He releases the monkey in the woods and spreads the disease in the beginning of an outbreak in a small town in California. Now Colonel Daniels, his ex-wife and their teams must fight the invisible enemy while Colonel Daniels discovers dark secrets from his superior General Donald McClintock. —Claudio Carvalho, Rio de Janeiro, Brazil",Dustin Hoffman|Rene Russo|Morgan Freeman|Kevin Spacey|Cuba Gooding Jr.,Wolfgang Petersen,6.6,127.0,125K,4sYSyuuLk5g
54,54,54,54,55,"Professional, The (1994)",01-Jan-94,,http://us.imdb.com/Title?L%E9on+(1994),0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,,,,,,,b_vMP3P7c_U
